date,route,time,day,location,incident,min_delay,min_gap,direction,vehicle
2024-08-12,96,2024-09-27T18:30:00Z,Monday,BROOKMERE AND KIPLING,Diversion,60,80,W,8910
2024-08-12,72,2024-09-27T18:33:00Z,Monday,THORNCLIFFE AND OVERLE,Vision,6,12,S,8577
2024-08-12,929,2024-09-27T18:37:00Z,Monday,DUFFERIN AND GLENCAIRN,Operations - Operator,8,16,N,9032
2024-08-12,38,2024-09-27T18:38:00Z,Monday,SCARBOROUGH CENTRE STA,Operations - Operator,12,24,W,1231
2024-08-12,996,2024-09-27T19:00:00Z,Monday,BROOKMERE AND KIPING,Diversion,45,55,W,3647
2024-08-12,118,2024-09-27T19:04:00Z,Monday,ALBION AND BARKER,Diversion,61,91,W,0
2024-08-12,96,2024-09-27T19:05:00Z,Monday,ELMHURST AND ISLINGTON,Diversion,45,55,W,8872
2024-08-12,996,2024-09-27T19:07:00Z,Monday,ELMHURST AND ISLINGTON,Diversion,45,55,W,0
2024-08-12,905,2024-09-27T19:40:00Z,Monday,KINGSTON AND CROMWELL,Cleaning - Unsanitary,15,30,W,1212
2024-08-12,73,2024-09-27T19:48:00Z,Monday,ALBION AND BARKER,Diversion,75,97,W,8116
2024-08-12,59,2024-09-27T20:16:00Z,Monday,GLENCAIRN AND DUFFERIN,Diversion,50,95,W,7013
2024-08-12,929,2024-09-27T20:21:00Z,Monday,DUFFERIN AND GLENCARIN,Diversion,10,18,N,9031
2024-08-12,29,2024-09-27T20:23:00Z,Monday,DUFFERIN AND GLENCARIN,Diversion,10,18,N,9019
2024-08-12,52,2024-09-27T20:25:00Z,Monday,LAWRENCE AND WESTON,Security,11,22,W,3627
2024-08-12,66,2024-09-27T20:47:00Z,Monday,PARKLAWN AND QUEENSWAY,Road Blocked - NON-TTC Collision,22,44,N,3328
2024-08-12,900,2024-09-27T20:48:00Z,Monday,AIRPORT AND JETLINER,Mechanical,0,0,W,3333
2024-08-12,43,2024-09-27T20:49:00Z,Monday,KENNEDY AND MCNICOLLL,Diversion,0,0,N,9239
2024-08-12,42,2024-09-27T20:55:00Z,Monday,KENNEDY AND MCNICOLL,Diversion,25,35,E,3179
2024-08-12,35,2024-09-27T21:15:00Z,Monday,JANE AND TRETHEWEY,Operations - Operator,7,14,S,1402
2024-08-12,96,2024-09-27T21:24:00Z,Monday,WILSON AND KEELE,Road Blocked - NON-TTC Collision,10,20,E,3558
2024-08-12,66,2024-09-27T21:34:00Z,Monday,PARK LAWN AND QUEENSWA,Diversion,60,82,N,3304
2024-08-12,35,2024-09-27T21:37:00Z,Monday,JANE AND DRIFTWOOD,Security,8,16,N,1373
2024-08-12,89,2024-09-27T21:48:00Z,Monday,WESTON AND WALSH,Cleaning - Unsanitary,10,20,N,3502
2024-08-12,96,2024-09-27T21:52:00Z,Monday,ELMHURST AND HAREFIELD,Security,10,20,E,8922
2024-08-12,100,2024-09-27T21:59:00Z,Monday,PAPE AND RIVERCOURT BL,Emergency Services,10,20,E,8751
2024-08-12,52,2024-09-27T22:36:00Z,Monday,WESTWOOD TERMINAL,Security,20,40,N,8888
2024-08-12,102,2024-09-27T22:44:00Z,Monday,WARDEN STATION,Collision - TTC,20,40,N,3437
2024-08-12,57,2024-09-27T22:48:00Z,Monday,REDLEA LOOP AT STEELES,Cleaning - Unsanitary,25,50,W,3240
2024-08-12,25,2024-09-27T22:51:00Z,Monday,DON MILLS RAMP TO DON,Diversion,25,35,S,8818
2024-08-12,63,2024-09-27T22:56:00Z,Monday,OSSINGTON AND DUNDAS,Security,10,20,N,7039
2024-08-12,72,2024-09-27T23:11:00Z,Monday,OVERLEA AND MILLWOOD,Diversion,19,29,S,8422
2024-08-12,94,2024-09-27T23:40:00Z,Monday,CASTLE FRANK STATION,Cleaning - Unsanitary,10,20,W,8964
2024-08-12,116,2024-09-27T00:11:00Z,Monday,EGLINTON AND KINGSTON,Security,0,0,W,3435
2024-08-12,36,2024-09-27T00:13:00Z,Monday,FINCH STATION,Diversion,16,26,E,8912
2024-08-12,95,2024-09-27T00:17:00Z,Monday,YORK MILLS STATION,Cleaning - Unsanitary,16,32,E,3496
2024-08-12,100,2024-09-27T00:23:00Z,Monday,DON MILLS RAMP TO DVP,Diversion,26,36,S,8728
2024-08-12,60,2024-09-27T01:52:00Z,Monday,YONGE AND NORTH YORK,Diversion,20,32,E,7118
2024-08-13,340,2024-09-27T02:00:00Z,Tuesday,DUNDAS STREET WEST AND,Operations - Operator,30,60,E,8313
2024-08-13,35,2024-09-27T02:12:00Z,Tuesday,PIONEER VILLAGE STATIO,Cleaning - Unsanitary,20,40,S,1015
2024-08-13,337,2024-09-27T02:46:00Z,Tuesday,ISLINGTON AND POPLAR H,Security,0,0,N,8310
2024-08-13,61,2024-09-27T02:52:00Z,Tuesday,STEELES LOOP,Vision,6,12,S,7030
2024-08-13,300,2024-09-27T03:04:00Z,Tuesday,EGLINTON AND KENNEDY,Security,0,0,W,3345
2024-08-13,116,2024-09-27T03:09:00Z,Tuesday,MORNINGSIDE AND NIGHTS,Emergency Services,0,0,S,3448
2024-08-13,300,2024-09-27T03:21:00Z,Tuesday,BLOOR WEST AND SHAVER,Cleaning - Unsanitary,17,34,E,3167
2024-08-13,95,2024-09-27T04:35:00Z,Tuesday,YORK MILLS AND DON MIL,Operations - Operator,30,30,W,3480
2024-08-13,75,2024-09-27T05:12:00Z,Tuesday,BIRCHMOUNT GARAGE,Operations - Operator,7,7,S,8574
2024-08-13,75,2024-09-27T05:12:00Z,Tuesday,SHERBOURNE STATION,Operations - Operator,7,0,S,8574
2024-08-13,62,2024-09-27T05:22:00Z,Tuesday,MAIN STREET STATION,Operations - Operator,24,24,W,8453
2024-08-13,85,2024-09-27T05:34:00Z,Tuesday,SHEPPARD AND PHARMACY,Vision,0,0,E,3470
2024-08-13,8,2024-09-27T05:36:00Z,Tuesday,BIRCHMOUNT GARAGE,Operations - Operator,22,44,N,8534
2024-08-13,927,2024-09-27T05:39:00Z,Tuesday,STEELES AND MARTIN GRO,Mechanical,10,20,S,8876
2024-08-13,61,2024-09-27T05:52:00Z,Tuesday,EGLINTON STATION,Mechanical,15,0,N,8352
2024-08-13,935,2024-09-27T05:55:00Z,Tuesday,PIONEER VILLAGE STN,Cleaning - Unsanitary,10,20,S,1399
2024-08-13,102,2024-09-27T05:56:00Z,Tuesday,MAJOR MACKENZIE AND MA,Operations - Operator,30,54,S,3440
2024-08-13,88,2024-09-27T05:57:00Z,Tuesday,STEELES LOOP,Security,0,0,W,8852
2024-08-13,902,2024-09-27T06:14:00Z,Tuesday,WARDEN STATION,Operations - Operator,12,24,W,9051
2024-08-13,996,2024-09-27T06:36:00Z,Tuesday,HUMBER COLLEGE,Vision,8,16,E,8885
2024-08-13,986,2024-09-27T06:37:00Z,Tuesday,MALVERN GARAGE,Mechanical,6,12,W,1202
2024-08-13,36,2024-09-27T07:07:00Z,Tuesday,FINCH STATION,Mechanical,6,12,W,9123
2024-08-13,108,2024-09-27T07:21:00Z,Tuesday,SHEPPARD WEST STATION,Mechanical,20,40,S,1374
2024-08-13,85,2024-09-27T07:22:00Z,Tuesday,MCCOWAN AND SHEPPARD,Mechanical,9,18,W,1661
2024-08-13,90,2024-09-27T07:32:00Z,Tuesday,VAUGHAN AND OAKWOOD,Mechanical,9,18,S,7059
2024-08-13,129,2024-09-27T07:34:00Z,Tuesday,MCCOWAN AND 14TH,Mechanical,16,32,S,3293
2024-08-13,985,2024-09-27T07:46:00Z,Tuesday,TRITON AND BOROUGH,Operations - Operator,15,30,W,9054
2024-08-13,903,2024-09-27T08:24:00Z,Tuesday,ELLESMERE AND MIDLAND,Mechanical,16,32,N,9412
2024-08-13,24,2024-09-27T08:33:00Z,Tuesday,VICTORIA PARK AND STEE,Security,10,20,N,8599
2024-08-13,114,2024-09-27T08:37:00Z,Tuesday,BAY AND FRONT,General Delay,0,0,S,8413
2024-08-13,96,2024-09-27T08:38:00Z,Tuesday,YORK MILLS STATION,Emergency Services,15,30,W,3605
2024-08-13,135,2024-09-27T09:09:00Z,Tuesday,WARDEN STATION,Operations - Operator,20,40,W,8593
2024-08-13,110,2024-09-27T09:26:00Z,Tuesday,ISLINGTON AND EVANS,Diversion,49,69,S,8325
2024-08-13,41,2024-09-27T09:37:00Z,Tuesday,KEELE AND YPRES,Operations - Operator,12,24,N,9145
2024-08-13,17,2024-09-27T09:55:00Z,Tuesday,BIRCHMOUNT AND MCNICOL,Mechanical,19,28,S,9236
2024-08-13,116,2024-09-27T10:03:00Z,Tuesday,MORNINGSIDE AND MILNER,Operations - Operator,7,14,E,1248
2024-08-13,40,2024-09-27T10:24:00Z,Tuesday,DUNDAS WEST STATION,Mechanical,24,48,W,8324
2024-08-13,95,2024-09-27T10:25:00Z,Tuesday,YORK MILLS STATION,Cleaning - Unsanitary,10,20,E,3496
2024-08-13,47,2024-09-27T10:30:00Z,Tuesday,YORKDALE ROAD - YORKDA,Emergency Services,18,36,S,3508
2024-08-13,70,2024-09-27T10:44:00Z,Tuesday,VICTORIA PARK AND CRES,Operations - Operator,11,22,N,8459
2024-08-13,36,2024-09-27T10:49:00Z,Tuesday,HUMBERWOOD BLVD AND HU,Operations - Operator,6,12,E,3605
2024-08-13,75,2024-09-27T11:16:00Z,Tuesday,SHERBOURNE AND BLOOR E,Mechanical,9,18,S,8561
2024-08-13,929,2024-09-27T11:19:00Z,Tuesday,DUFFERIN AND DUFFERIN,Emergency Services,8,16,S,9039
2024-08-13,116,2024-09-27T11:29:00Z,Tuesday,MORNINGSIDE AND NIGHTS,Mechanical,10,20,W,3531
2024-08-13,53,2024-09-27T11:33:00Z,Tuesday,FINCH STATION,Vision,19,39,E,3112
2024-08-13,52,2024-09-27T11:44:00Z,Tuesday,DIXON AND KIPLING,Mechanical,20,40,E,8925
2024-08-13,32,2024-09-27T11:48:00Z,Tuesday,JANE AND TRETHEWEY,Mechanical,12,24,E,7287
2024-08-13,123,2024-09-27T11:55:00Z,Tuesday,EVANS AND GAIR,Operations - Operator,23,46,S,8216
2024-08-13,85,2024-09-27T12:18:00Z,Tuesday,MEADOWVALE LOOP,Mechanical,9,18,E,1223
2024-08-13,935,2024-09-27T12:32:00Z,Tuesday,JANE AND WILSON,Emergency Services,10,20,N,1101
2024-08-13,903,2024-09-27T12:44:00Z,Tuesday,BUSHBY AND MCCOWAN,Mechanical,16,32,S,9426
2024-08-13,95,2024-09-27T12:51:00Z,Tuesday,ELLESMERE AND KENNEDY,Collision - TTC,10,20,W,3418
2024-08-13,100,2024-09-27T12:55:00Z,Tuesday,DON MILLS AND WYNFORD,Mechanical,10,20,S,3759
2024-08-13,85,2024-09-27T12:57:00Z,Tuesday,SHEPPARD EAST AND MALV,Mechanical,9,18,W,3529
2024-08-13,925,2024-09-27T12:59:00Z,Tuesday,DON MILLS AND VAN HORN,Mechanical,13,26,N,8815
2024-08-13,7,2024-09-27T13:14:00Z,Tuesday,BATHURST AND VESTA,Investigation,10,20,S,8363
2024-08-13,32,2024-09-27T13:30:00Z,Tuesday,EGLINTON AND AVENUE,Investigation,12,24,E,7247
2024-08-13,51,2024-09-27T13:31:00Z,Tuesday,YONGE AND BERWICK,Diversion,0,0,S,3125
2024-08-13,73,2024-09-27T13:37:00Z,Tuesday,ROYAL YORK AND RENAULT,Emergency Services,20,40,N,3347
2024-08-13,100,2024-09-27T13:43:00Z,Tuesday,OVERLEA AND LEASIDE PA,General Delay,0,0,S,8778
2024-08-13,900,2024-09-27T13:49:00Z,Tuesday,KIPLING STATION,General Delay,0,0,W,3332
2024-08-13,30,2024-09-27T13:55:00Z,Tuesday,HIGH PARK STATION,Operations - Operator,25,50,E,3348
2024-08-13,985,2024-09-27T13:59:00Z,Tuesday,DON MILLS STATION,Mechanical,12,24,E,1301
2024-08-13,995,2024-09-27T14:00:00Z,Tuesday,SCARBOROUGH COLLEGE LO,Operations - Operator,20,40,N,1265
2024-08-13,85,2024-09-27T14:04:00Z,Tuesday,SHEPPARD AND BIRCHMOUN,Security,9,18,W,1273
2024-08-13,29,2024-09-27T14:09:00Z,Tuesday,DUFFERIN AND DAVENPORT,Collision - TTC,8,16,S,9437
2024-08-13,91,2024-09-27T14:22:00Z,Tuesday,EGLINTON AND BERMONDSE,Operations - Operator,25,50,N,8836
2024-08-13,64,2024-09-27T14:27:00Z,Tuesday,COSBURN AND DONLANDS,Investigation,10,21,W,8415
2024-08-13,945,2024-09-27T14:33:00Z,Tuesday,EGLINTON WEST AND EMME,Mechanical,12,18,W,3727
2024-08-13,38,2024-09-27T14:44:00Z,Tuesday,PORT UNION AND LAWRENC,Collision - TTC,12,24,S,3445
2024-08-13,903,2024-09-27T14:51:00Z,Tuesday,MIDLAND AND BROADBENT,Emergency Services,16,32,S,9425
2024-08-13,61,2024-09-27T14:57:00Z,Tuesday,AVENUE AND BROOKE,Collision - TTC,14,28,N,3518
2024-08-13,52,2024-09-27T14:59:00Z,Tuesday,LAWRENCE AND SAGE,Security,18,22,W,8891
2024-08-13,32,2024-09-27T15:05:00Z,Tuesday,EGLINTON AND KEELE,Operations - Operator,14,25,W,7209
2024-08-13,127,2024-09-27T15:27:00Z,Tuesday,DAVENPORT AND CHRISTIE,Emergency Services,35,70,E,8330
2024-08-13,32,2024-09-27T15:43:00Z,Tuesday,EGLINTON STATION,Vision,10,20,W,7200
2024-08-13,929,2024-09-27T15:52:00Z,Tuesday,DUFFERIN AND LAWRENCE,Mechanical,8,16,S,9463
2024-08-13,7,2024-09-27T15:54:00Z,Tuesday,BATHURST AND EGLINTON,Mechanical,10,20,N,9011
2024-08-13,29,2024-09-27T16:03:00Z,Tuesday,DUFFERIN AND BRANDON,Cleaning - Unsanitary,8,16,N,9152
2024-08-13,43,2024-09-27T16:13:00Z,Tuesday,KENNEDY AND WICKWARE,General Delay,0,0,N,3160
2024-08-13,97,2024-09-27T16:40:00Z,Tuesday,ST CLAIR STATION,Emergency Services,20,40,S,7018
2024-08-13,100,2024-09-27T16:44:00Z,Tuesday,GRENOBLE AND GRENOBLE,General Delay,0,0,N,8811
2024-08-13,114,2024-09-27T16:45:00Z,Tuesday,BAY AND FRONT,General Delay,0,0,E,8562
2024-08-13,954,2024-09-27T16:57:00Z,Tuesday,LAWRENCE AND STARSPRAY,Collision - TTC,10,20,E,8711
2024-08-13,16,2024-09-27T17:00:00Z,Tuesday,DANFORTH AND ST. CLAIR,Mechanical,10,20,S,8466
2024-08-13,116,2024-09-27T17:05:00Z,Tuesday,MORNINGSIDE AND SHEPPA,Operations - Operator,8,16,N,1595
2024-08-13,50,2024-09-27T17:14:00Z,Tuesday,BLOOR AND ISLINGTON,General Delay,20,40,W,3343
2024-08-13,989,2024-09-27T17:49:00Z,Tuesday,WESTON AND LAWRENCE,Collision - TTC,10,20,S,7050
2024-08-13,952,2024-09-27T17:53:00Z,Tuesday,DIXON AND CARLINGVIEW,Mechanical,12,24,E,8899
2024-08-13,41,2024-09-27T17:58:00Z,Tuesday,KEELE STATION,Mechanical,12,21,E,9465
2024-08-13,102,2024-09-27T17:59:00Z,Tuesday,MARKHAM AND HIGHWAY 7,Mechanical,8,16,S,3434
2024-08-13,36,2024-09-27T18:05:00Z,Tuesday,FINCH WEST STATION,Security,3,6,E,3702
2024-08-13,165,2024-09-27T18:11:00Z,Tuesday,WILSON AND BATHURST,Emergency Services,8,15,W,8925
2024-08-13,41,2024-09-27T18:26:00Z,Tuesday,KEELE AND GULLIVER,Collision - TTC,12,24,S,9024
2024-08-13,98,2024-09-27T18:35:00Z,Tuesday,SENLAC AND CHURCHILL,Operations - Operator,20,40,N,7010
2024-08-13,86,2024-09-27T18:40:00Z,Tuesday,KENNEDY STATION,Mechanical,6,12,W,1655
2024-08-13,102,2024-09-27T18:47:00Z,Tuesday,MARKHAM AND VERNE,Operations - Operator,8,16,S,3408
2024-08-13,927,2024-09-27T19:45:00Z,Tuesday,DUNDAS AND PAULART,Mechanical,14,28,E,8888
2024-08-13,104,2024-09-27T20:22:00Z,Tuesday,WILSON STATION,General Delay,10,20,E,8364
2024-08-13,184,2024-09-27T20:24:00Z,Tuesday,WILSON STATION,General Delay,10,20,E,8364
2024-08-13,36,2024-09-27T20:31:00Z,Tuesday,FINCH AND ARROW,Operations - Operator,8,16,E,8935
2024-08-13,100,2024-09-27T21:00:00Z,Tuesday,DON MILLS AND WYNFORD,Emergency Services,10,20,E,8760
2024-08-13,36,2024-09-27T21:02:00Z,Tuesday,HUMBERWOOD AND VIEW GR,Mechanical,8,16,E,9106
2024-08-13,7,2024-09-27T21:17:00Z,Tuesday,BATHURST AND DEWBOURNE,Mechanical,10,20,S,9008
2024-08-13,102,2024-09-27T21:24:00Z,Tuesday,ST CLAIR AND SANTAMONI,Cleaning - Unsanitary,7,14,S,3496
2024-08-13,32,2024-09-27T21:30:00Z,Tuesday,EGLINTON WEST AND BATH,Collision - TTC,13,25,W,7303
2024-08-13,76,2024-09-27T21:33:00Z,Tuesday,ROYAL YORK AND MIMICO,Security,9,18,W,8164
2024-08-13,86,2024-09-27T21:49:00Z,Tuesday,NORTH SERVICE AND EGLI,Operations - Operator,15,30,S,1655
2024-08-13,44,2024-09-27T22:25:00Z,Tuesday,COLONEL SAMUEL SMITH P,Utilized Off Route,10,20,N,8110
2024-08-13,900,2024-09-27T22:31:00Z,Tuesday,DUNDAS AND EAST MALL,Utilized Off Route,10,20,N,8116
2024-08-13,900,2024-09-27T22:31:00Z,Tuesday,DUNDAS AND EAST MALL,Utilized Off Route,10,20,N,8116
2024-08-13,19,2024-09-27T22:45:00Z,Tuesday,BAY AND CUMBERLAND,Operations - Operator,30,60,N,8556
2024-08-13,396,2024-09-27T22:49:00Z,Tuesday,WILSON AND KIGH HIGH,Operations - Operator,20,40,W,3646
2024-08-13,102,2024-09-27T23:00:00Z,Tuesday,ST CLAIR AND FERMOY,Mechanical,10,20,N,3430
2024-08-13,133,2024-09-27T23:02:00Z,Tuesday,SEASONS AND STAINES,Mechanical,10,20,E,1614
2024-08-13,54,2024-09-27T23:27:00Z,Tuesday,EGLINTON AND DUNFIELD,Utilized Off Route,20,40,W,8629
2024-08-13,34,2024-09-27T23:29:00Z,Tuesday,EGLINTON STATION,Utilized Off Route,20,40,W,8763
2024-08-13,32,2024-09-27T23:29:00Z,Tuesday,EGLINTON AND OLD FORES,Utilized Off Route,15,31,E,7291
2024-08-13,63,2024-09-27T23:30:00Z,Tuesday,EGLINTON WEST STATION,Utilized Off Route,10,20,N,7060
2024-08-13,63,2024-09-27T00:14:00Z,Tuesday,KING AND WILSON,Diversion,28,38,N,7021
2024-08-13,102,2024-09-27T00:15:00Z,Tuesday,ST CLAIR AND KENNEDY,Mechanical,5,10,S,1223
2024-08-13,63,2024-09-27T00:17:00Z,Tuesday,KING AND JAMESON,Diversion,10,20,E,7006
2024-08-13,47,2024-09-27T00:45:00Z,Tuesday,LANSDOWNE AND ST CLAIR,Diversion,33,53,N,7046
2024-08-13,165,2024-09-27T01:07:00Z,Tuesday,WESTON AND LILAC,Emergency Services,10,20,S,8948
2024-08-14,96,2024-09-27T02:05:00Z,Wednesday,WILSON AND ALLARD,Operations - Operator,20,40,W,3646
2024-08-14,300,2024-09-27T03:09:00Z,Wednesday,WEST MALL AND BURNHAMT,Security,17,34,N,8963
2024-08-14,86,2024-09-27T03:39:00Z,Wednesday,DUNDAS AND KIPLING,Cleaning - Unsanitary,17,34,W,3441
2024-08-14,353,2024-09-27T04:18:00Z,Wednesday,FINCH AND TAPSCOTT,Security,0,0,W,3103
2024-08-14,25,2024-09-27T04:33:00Z,Wednesday,PAPE STATION,Operations - Operator,6,10,W,8714
2024-08-14,939,2024-09-27T04:59:00Z,Wednesday,FINCH AND NEILSON,Mechanical,30,30,W,3229
2024-08-14,76,2024-09-27T05:16:00Z,Wednesday,ROYAL YORK AND EVANS,Operations - Operator,6,14,N,3319
2024-08-14,35,2024-09-27T05:21:00Z,Wednesday,PIONEER VILLAGE STATIO,Mechanical,10,20,S,1133
2024-08-14,64,2024-09-27T05:21:00Z,Wednesday,MAIN STREET STATION,Mechanical,9,19,W,3719
2024-08-14,953,2024-09-27T05:24:00Z,Wednesday,MORNINGSIDE AND FINCH,Operations - Operator,13,26,W,9423
2024-08-14,300,2024-09-27T05:31:00Z,Wednesday,DANFORTH AND DANFORTH,Security,17,34,W,9210
2024-08-14,17,2024-09-27T05:34:00Z,Wednesday,WARDEN STATION,Operations - Operator,30,60,N,3278
2024-08-14,90,2024-09-27T05:40:00Z,Wednesday,OAKWOOD AND VAUGHAN,Vision,8,16,N,7059
2024-08-14,64,2024-09-27T05:40:00Z,Wednesday,MAIN STREET STATION,Mechanical,9,19,W,8583
2024-08-14,75,2024-09-27T05:44:00Z,Wednesday,O'CONNOR AND WOODBINE,Mechanical,7,14,W,8587
2024-08-14,130,2024-09-27T05:50:00Z,Wednesday,SEWELLS AND BRENYON WA,Operations - Operator,29,49,E,1247
2024-08-14,7,2024-09-27T05:51:00Z,Wednesday,TRANSIT ROAD AND WILSO,Mechanical,16,30,N,9007
2024-08-14,985,2024-09-27T06:02:00Z,Wednesday,SHEPPARD AND MCCOWAN,Operations - Operator,6,12,W,9077
2024-08-14,952,2024-09-27T06:17:00Z,Wednesday,LAWRENCE AND CALEDONIA,Mechanical,11,22,W,1349
2024-08-14,35,2024-09-27T06:29:00Z,Wednesday,JANE AND RITA,Security,10,20,N,1329
2024-08-14,960,2024-09-27T06:32:00Z,Wednesday,WILSON GARAGE,Mechanical,6,12,W,8364
2024-08-14,43,2024-09-27T06:40:00Z,Wednesday,KENNEDY AND LAWRENCE,Emergency Services,20,40,S,3272
2024-08-14,76,2024-09-27T07:11:00Z,Wednesday,ROYAL YORK STATION,Mechanical,8,16,S,8213
2024-08-14,984,2024-09-27T07:37:00Z,Wednesday,SHEPPARD WEST STATION,Operations - Operator,12,24,W,8947
2024-08-14,116,2024-09-27T07:39:00Z,Wednesday,NIGHTSTAR AND WHARNSBY,Operations - Operator,7,14,E,1618
2024-08-14,29,2024-09-27T08:06:00Z,Wednesday,DUFFERIN AND BLOOR,Security,0,0,S,9465
2024-08-14,55,2024-09-27T08:07:00Z,Wednesday,VARSITY AND CROSBY,Diversion,248,271,S,8142
2024-08-14,985,2024-09-27T08:10:00Z,Wednesday,MCCOWAN AND SHEPPARD,Mechanical,5,12,W,1277
2024-08-14,67,2024-09-27T08:34:00Z,Wednesday,DENTON AND MACEY,Operations - Operator,14,28,W,8793
2024-08-14,107,2024-09-27T08:58:00Z,Wednesday,CERAMIC AND ASHWARREN,Diversion,746,776,N,7063
2024-08-14,29,2024-09-27T09:07:00Z,Wednesday,DUFFERIN AND GLENCAIRN,Mechanical,8,16,N,9465
2024-08-14,107,2024-09-27T09:25:00Z,Wednesday,SHEPPARD WEST STATION,Emergency Services,34,68,S,7063
2024-08-14,52,2024-09-27T09:34:00Z,Wednesday,SHEPPARD AND RIVALDA,Operations - Operator,20,40,W,3610
2024-08-14,53,2024-09-27T09:43:00Z,Wednesday,PASSMORE AND MORNINGSI,Vision,13,20,E,3166
2024-08-14,73,2024-09-27T09:53:00Z,Wednesday,ROYAL YORK STATION,Operations - Operator,35,65,S,8110
2024-08-14,996,2024-09-27T10:03:00Z,Wednesday,WILSON AND BATHURST,Mechanical,12,24,E,3596
2024-08-14,47,2024-09-27T10:10:00Z,Wednesday,LANSDOWNE AND ST CLAIR,Cleaning - Unsanitary,18,36,N,7002
2024-08-14,110,2024-09-27T10:32:00Z,Wednesday,ISLINGTON AND VAN DUSE,Diversion,28,41,N,8134
2024-08-14,38,2024-09-27T10:34:00Z,Wednesday,KENNEDY STATION,Mechanical,12,24,E,3448
2024-08-14,905,2024-09-27T10:34:00Z,Wednesday,EGLINTON EAST AND MARK,Mechanical,10,20,E,1232
2024-08-14,110,2024-09-27T10:37:00Z,Wednesday,ISLINGTON AND BLOOR,Diversion,28,41,N,8134
2024-08-14,899,2024-09-27T10:44:00Z,Wednesday,BIRCHMOUNT AND ST CLAI,Collision - TTC,0,0,N,8468
2024-08-14,133,2024-09-27T10:47:00Z,Wednesday,TRITON AND BOROUGH,Operations - Operator,15,30,N,1209
2024-08-14,29,2024-09-27T10:52:00Z,Wednesday,WILSON STATION,Mechanical,8,16,N,9443
2024-08-14,110,2024-09-27T10:52:00Z,Wednesday,ISLINGTON AND NORSEMAN,Collision - TTC,27,54,N,8170
2024-08-14,47,2024-09-27T11:00:00Z,Wednesday,1216 LANSDOWNE,Operations - Operator,18,36,S,3509
2024-08-14,78,2024-09-27T11:18:00Z,Wednesday,THE LINKS AND TOURNAME,Diversion,112,132,W,7025
2024-08-14,78,2024-09-27T11:19:00Z,Wednesday,CARLUKE AND FIFESHIRE,Diversion,112,132,W,7025
2024-08-14,50,2024-09-27T11:27:00Z,Wednesday,BURNHAMTHORPE AND RENF,Security,20,40,E,8186
2024-08-14,903,2024-09-27T11:33:00Z,Wednesday,SCARBORUGH TOWN CENTRE,Mechanical,16,32,S,9403
2024-08-14,29,2024-09-27T11:45:00Z,Wednesday,DUFFERIN AND DUNDAS,Emergency Services,8,16,N,9449
2024-08-14,89,2024-09-27T12:03:00Z,Wednesday,WESTON AND JANE,Security,10,20,E,7064
2024-08-14,960,2024-09-27T12:12:00Z,Wednesday,STEELES AND CONLEY,Mechanical,11,22,W,8371
2024-08-14,960,2024-09-27T12:14:00Z,Wednesday,NEW WESTMINSTER AND CO,Mechanical,11,22,W,8371
2024-08-14,75,2024-09-27T12:29:00Z,Wednesday,SHERBOURNE AND DUNDAS,Cleaning - Unsanitary,9,18,S,8415
2024-08-14,985,2024-09-27T12:43:00Z,Wednesday,KENNEDY STATION,Operations - Operator,12,24,W,3443
2024-08-14,37,2024-09-27T13:13:00Z,Wednesday,BLOOR AND ISLINGTON,Mechanical,20,40,S,8304
2024-08-14,51,2024-09-27T13:38:00Z,Wednesday,LESLIE AND EGLINTON,Diversion,90,70,S,3110
2024-08-14,929,2024-09-27T13:50:00Z,Wednesday,DUFFERIN AND DUPONT,Mechanical,8,16,S,9028
2024-08-14,32,2024-09-27T13:56:00Z,Wednesday,EGLINTON WEST AND SCOT,Mechanical,11,19,E,1003
2024-08-14,32,2024-09-27T13:56:00Z,Wednesday,TRETHEWEY AND JANE,Mechanical,12,24,W,7264
2024-08-14,32,2024-09-27T13:56:00Z,Wednesday,EGLINTON STATION,Mechanical,11,19,E,1003
2024-08-14,45,2024-09-27T14:06:00Z,Wednesday,ROYAL YORK AND BIRCHVI,Vision,16,32,W,7273
2024-08-14,79,2024-09-27T14:44:00Z,Wednesday,LAWRENCE AND WESTON,General Delay,0,0,S,7320
2024-08-14,29,2024-09-27T14:48:00Z,Wednesday,DUFFERIN AND GLENCAIRN,Mechanical,8,16,S,9035
2024-08-14,37,2024-09-27T14:51:00Z,Wednesday,ISLINGTON STATION,Mechanical,18,36,N,3321
2024-08-14,39,2024-09-27T14:58:00Z,Wednesday,FINCH AND WARDEN,Cleaning - Unsanitary,6,18,W,3119
2024-08-14,91,2024-09-27T15:05:00Z,Wednesday,WOODBINE AND HOLBORNE,General Delay,25,50,N,8795
2024-08-14,39,2024-09-27T15:08:00Z,Wednesday,SEWELLS AND LITTLES,Mechanical,18,36,W,3183
2024-08-14,32,2024-09-27T15:11:00Z,Wednesday,EGLINTON WEST STATION,Cleaning - Unsanitary,10,20,W,7246
2024-08-14,929,2024-09-27T15:20:00Z,Wednesday,DUFFERIN AND DAVERNPOR,Collision - TTC,8,16,S,9137
2024-08-14,129,2024-09-27T15:43:00Z,Wednesday,MCCOWAN AND CARLTON,Mechanical,14,28,S,3157
2024-08-14,7,2024-09-27T15:52:00Z,Wednesday,BATHURST AND FISHERVIL,Operations - Operator,10,20,N,9011
